"word","p1","p1_estimate","p2","p2_estimate","p3","p3_estimate"
"to_our","mixer",0.0230769230769231,"favourite",0.0230769230769231,"cd",0.0230769230769231
"the_case","has",0.0230769230769231,"she",0.0230769230769231,"though",0.0230769230769231
"full_of","a",0.03290422,"pleasure",0.0230769230769231,"alphabetized",0.0230769230769231
"even_if","he",0.176923076923077,"i",0.1,"we",0.1
"and_their","own",0.04676042,"jobs",0.0230769230769231,"loved",0.0230769230769231
"first_time","since",0.1,"the",0.04210807,"i",0.03465531
"when_they","saw",0.1,"are",0.06632837,"were",0.0444181
"we_need","to",0.484615384615385,"a",0.1,"some",0.03143056
"ready_for","a",0.176923076923077,"to",0.0230769230769231,"work",0.0230769230769231
"feel_like","a",0.176923076923077,"to",0.06830619,"it",0.04265128
"i_miss","you",0.253846153846154,"it",0.1,"being",0.1
"most_of","the",0.407692307692308,"these",0.1,"us",0.1
"get_it","is",0.07863101,"was",0.07463147,"it",0.0230769230769231
"couple_of","the",0.14453438,"months",0.1,"a",0.02373344
"not_sure","if",0.253846153846154,"what",0.1,"to",0.05951417
"but_not","the",0.108333333333333,"to",0.04206432,"a",0.03314609
"up_for","a",0.08278506,"me",0.02500885,"minutes",0.025
"it_but","not",0.108333333333333,"it",0.02908261,"would",0.025
"of_that","the",0.04901579,"he",0.0253332,"expression",0.025
"but_he","said",0.0731714,"had",0.025,"lingered",0.025
"do_i","u",0.108333333333333,"know",0.108333333333333,"was",0.03463028
"with_them","and",0.191666666666667,"to",0.06155172,"on",0.025
"them_and","the",0.03879188,"sent",0.025,"so",0.025
"sense_of","humor",0.275,"a",0.02531681,"issues",0.025
"when_the","diapers",0.025,"rules",0.025,"white",0.025
"out_with","the",0.108333333333333,"a",0.08111047,"hoof",0.025
"a_man","i",0.04408397,"to",0.03072519,"the",0.03072519
"you_all","the",0.108333333333333,"at",0.108333333333333,"of",0.05587719
"time_the","branch",0.025,"reason",0.025,"hackett",0.025
"we_will","keep",0.108333333333333,"be",0.108333333333333,"have",0.108333333333333
"across_the","street",0.275,"bus",0.025,"network",0.025
"must_be","a",0.05976988,"done",0.025,"given",0.025
"and_she","said",0.07582711,"was",0.07209178,"started",0.025
"i_dont","know",0.191666666666667,"have",0.191666666666667,"think",0.108333333333333
"with_his","own",0.02721239,"opponent",0.025,"kids",0.025
"to_know","that",0.358333333333333,"what",0.108333333333333,"if",0.108333333333333
"know_if","you",0.275,"i",0.108333333333333,"the",0.04796133
"being_a","workaholic",0.025,"ping",0.025,"problem",0.025
"is_what","it",0.191666666666667,"i",0.108333333333333,"you",0.04160559
"i_didn't","notice",0.108333333333333,"have",0.108333333333333,"want",0.108333333333333
"me_to","the",0.108333333333333,"be",0.04427312,"shout",0.025
"of_its","a",0.06261633,"not",0.04089969,"great",0.025
"out_and","the",0.03908435,"show",0.025,"preached",0.025
"do_it","just",0.108333333333333,"is",0.07113548,"was",0.0675172
"today_i","miss",0.108333333333333,"made",0.108333333333333,"was",0.03647997
"and_is","a",0.06678471,"recounting",0.025,"expected",0.025
"you_to","talk",0.108333333333333,"the",0.05444259,"be",0.04044107
"did_you","know",0.191666666666667,"get",0.108333333333333,"do",0.025
"the_idea","that",0.358333333333333,"of",0.358333333333333,"so",0.025
"those_who","is",0.04541742,"has",0.04224138,"was",0.02636116
"take_the","time",0.108333333333333,"pain",0.025,"oath",0.025
"come_to","this",0.108333333333333,"be",0.04354498,"rock",0.025
"to_use","it",0.191666666666667,"of",0.06779279,"to",0.03626126
"no_one","of",0.17188829,"is",0.108333333333333,"reads",0.025
"of_you","who",0.191666666666667,"no",0.108333333333333,"rapping",0.025
"to_look","at",0.108333333333333,"into",0.108333333333333,"forward",0.108333333333333
"follow_me","on",0.108333333333333,"please",0.108333333333333,"back",0.025
"and_there","are",0.275,"is",0.191666666666667,"was",0.108333333333333
"you_think","you",0.275,"about",0.108333333333333,"i",0.06877637
"and_his","own",0.02747288,"daughter",0.025,"performance",0.025
"talk_about","the",0.108333333333333,"a",0.03501915,"rose",0.025
"are_so","i",0.05996168,"much",0.05996168,"few",0.025
"have_no","idea",0.191666666666667,"problem",0.108333333333333,"surviving",0.025
"but_we","had",0.108333333333333,"are",0.07811123,"were",0.03481632
"make_a","terrible",0.025,"yaz",0.025,"pair",0.025
"now_i","was",0.108333333333333,"am",0.04073321,"love",0.03124812
"little_bit","more",0.191666666666667,"but",0.191666666666667,"proud",0.025
"its_not","just",0.108333333333333,"to",0.04101912,"a",0.03232249
"when_we","were",0.108333333333333,"need",0.108333333333333,"are",0.07216666
"they_have","the",0.04624689,"read",0.025,"been",0.025
"all_day","in",0.02801535,"to",0.02801535,"thinking",0.025
"so_we","have",0.108333333333333,"are",0.108333333333333,"were",0.03360696
"hard_to","find",0.108333333333333,"the",0.06086141,"miss",0.025
"made_the","chsaa",0.025,"front",0.025,"perfect",0.025
"that_this","was",0.191666666666667,"is",0.108333333333333,"year",0.02546845
"this_was","a",0.209090909090909,"the",0.209090909090909,"finished",0.0272727272727273
"we_all","went",0.118181818181818,"the",0.08324636,"of",0.05248558
"but_it's","not",0.209090909090909,"actually",0.118181818181818,"widely",0.0272727272727273
"for_our","crew",0.0272727272727273,"bobcat",0.0272727272727273,"interview",0.0272727272727273
"i_say","that",0.07231695,"i",0.0442327,"it",0.03721163
"would_like","to",0.754545454545455,"more",0.0272727272727273,"this",0.0272727272727273
"to_talk","to",0.3,"about",0.3,"of",0.0311412
"to_all","who",0.3,"the",0.118181818181818,"former",0.0272727272727273
"every_time","it",0.118181818181818,"i",0.118181818181818,"the",0.118181818181818
"there's_a","lot",0.209090909090909,"good",0.118181818181818,"limit",0.0272727272727273
"on_this","is",0.0824049,"year",0.02940328,"initiative",0.0272727272727273
"to_give","me",0.10691643,"a",0.06657061,"up",0.0272727272727273
"i_saw","it",0.209090909090909,"him",0.118181818181818,"a",0.0272727272727273
"and_if","you",0.572727272727273,"the",0.03172088,"and",0.0272727272727273
"and_has","been",0.13056478,"a",0.0272727272727273,"had",0.0272727272727273
"as_we","are",0.0861814,"had",0.03045209,"can",0.0272727272727273
"off_to","a",0.118181818181818,"the",0.05612991,"be",0.04169444
"think_of","the",0.209090909090909,"a",0.118181818181818,"nothing",0.0272727272727273
"a_while","and",0.209090909090909,"the",0.05703832,"there",0.0272727272727273
"to_stop","the",0.209090909090909,"at",0.05206612,"yelling",0.02942867
"of_life","the",0.118181818181818,"and",0.118181818181818,"is",0.05508269
"for_all","of",0.118181818181818,"your",0.118181818181818,"civil",0.0272727272727273
"i_made","last",0.118181818181818,"the",0.118181818181818,"a",0.06318344
"you_may","want",0.209090909090909,"be",0.07296525,"also",0.0272727272727273
"love_to","see",0.118181818181818,"the",0.05690441,"be",0.04226976
"what_are","you",0.481818181818182,"your",0.118181818181818,"three",0.0272727272727273
"know_that","is",0.03233592,"they",0.0272727272727273,"a",0.0272727272727273
"the_follow","me",0.15915493,"back",0.07464789,"friday",0.03239437
"is_also","a",0.3,"an",0.118181818181818,"linguistically",0.0272727272727273
"to_his","kinsmen",0.0272727272727273,"zeal",0.0272727272727273,"representative",0.0272727272727273
"check_out","the",0.3,"of",0.11734779,"to",0.04534334
"we_do","not",0.118181818181818,"you",0.0958988,"i",0.03462161
"it_has","been",0.118181818181818,"made",0.118181818181818,"a",0.05870226
"it_on","the",0.209090909090909,"amazon",0.118181818181818,"a",0.04590165
"to_your","new",0.0272727272727273,"two",0.0272727272727273,"twitter",0.0272727272727273
"and_was","the",0.03731126,"buried",0.0272727272727273,"a",0.0272727272727273
"can_you","do",0.118181818181818,"take",0.118181818181818,"can",0.0272727272727273
"them_in","that",0.118181818181818,"the",0.118181818181818,"a",0.0491587
"they_say","that",0.07231695,"i",0.0442327,"the",0.03019057
"last_month","the",0.04923547,"and",0.04923547,"ago",0.02782875
"him_to","be",0.118181818181818,"look",0.0272727272727273,"think",0.0272727272727273
"that_would","be",0.16038744,"like",0.04816299,"not",0.02945892
"is_just","a",0.118181818181818,"god's",0.0272727272727273,"too",0.0272727272727273
"i've_been","a",0.04407583,"looking",0.0272727272727273,"feeling",0.0272727272727273
"a_day","and",0.118181818181818,"in",0.02781709,"because",0.0272727272727273
"say_that","i",0.0419836,"is",0.03154363,"for",0.0272727272727273
"based_on","the",0.3,"a",0.04633157,"racial",0.0272727272727273
"you_and","the",0.118181818181818,"i",0.118181818181818,"make",0.0272727272727273
"was_in","the",0.15639207,"a",0.118181818181818,"my",0.118181818181818
"lol_i","feel",0.118181818181818,"think",0.03605887,"love",0.03085557
"down_to","the",0.390909090909091,"be",0.0298647,"basics",0.0272727272727273
"for_your","support",0.209090909090909,"estate",0.0272727272727273,"next",0.0272727272727273
"sort_of","the",0.14172526,"thing",0.118181818181818,"supergirl",0.0272727272727273
"because_the","fly",0.0272727272727273,"swallowing",0.0272727272727273,"festival",0.0272727272727273
"with_their","brains",0.0272727272727273,"assessments",0.0272727272727273,"feet",0.0272727272727273
"is_on","the",0.209090909090909,"a",0.05374216,"snl",0.0272727272727273
"what_it","is",0.390909090909091,"means",0.3,"was",0.02882871
"or_not","a",0.037461,"only",0.0324214,"from",0.0272727272727273
"a_way","to",0.390909090909091,"of",0.118181818181818,"weightless",0.0272727272727273
"was_not","the",0.118181818181818,"to",0.04629586,"able",0.0272727272727273
"like_i","was",0.04404718,"am",0.04038964,"think",0.0362096
"i_said","the",0.05261207,"he",0.05025278,"it",0.02901921
"and_when","we",0.118181818181818,"he",0.07598931,"they",0.04604278
"so_that","the",0.05098646,"is",0.03157727,"everyone",0.0272727272727273
"supposed_to","be",0.390909090909091,"the",0.04074034,"take",0.0272727272727273
"so_far","this",0.118181818181818,"from",0.08076923,"as",0.08076923
"after_a","week",0.118181818181818,"slow",0.0272727272727273,"summer",0.0272727272727273
"to_bring","you",0.118181818181818,"your",0.10454545,"their",0.0272727272727273
"to_pay","to",0.118181818181818,"a",0.118181818181818,"taxes",0.0486631
"a_free","and",0.03175542,"to",0.03175542,"flight",0.0272727272727273
"too_much","fun",0.209090909090909,"as",0.06125743,"more",0.03152082
"is_more","of",0.0272727272727273,"expensive",0.0272727272727273,"validation",0.0272727272727273
"much_as","million",0.118181818181818,"possible",0.118181818181818,"a",0.09789139
"he_says","play",0.0272727272727273,"because",0.0272727272727273,"we",0.0272727272727273
"the_ball","a",0.118181818181818,"to",0.0272727272727273,"out",0.0272727272727273
"to_move","on",0.23,"out",0.13,"to",0.05392344
"the_school","district",0.13,"with",0.03,"haha",0.03
"where_i","am",0.13,"was",0.0382547,"have",0.03734712
"in_fact","that",0.3825,"the",0.0325,"well",0.03
"they_had","a",0.13,"the",0.05259194,"their",0.03
"a_long","way",0.13,"as",0.09723044,"enough",0.03063425
"how_do","you",0.43,"u",0.23,"i",0.03
"how_much","i",0.33,"as",0.04857555,"fun",0.03442733
"got_to","keep",0.13,"be",0.13,"the",0.13
"and_some","of",0.10552239,"peppermint",0.03,"power",0.03
"next_to","the",0.23,"be",0.03915435,"bob",0.03
"the_third","quarter",0.13,"adaptation",0.03,"round",0.03
"the_story","about",0.04351351,"this",0.03,"is",0.03
"said_she","said",0.07287179,"is",0.04774359,"was",0.03
"like_that","i",0.13,"the",0.04132239,"toure",0.03
"to_this","is",0.08295825,"add",0.03,"press",0.03
"the_good","work",0.13,"luck",0.03380842,"morning",0.03017311
"made_a","political",0.03,"final",0.03,"pot",0.03
"of_what","you",0.04883065,"is",0.04600806,"a",0.04600806
"made_it","a",0.13,"in",0.13,"is",0.06374247
"that_a","new",0.03,"survey",0.03,"millage",0.03
"the_word","of",0.13,"dreamt",0.03,"hospice",0.03
"you_like","to",0.23,"it",0.23,"a",0.06056102
"will_have","to",0.33,"a",0.13,"ended",0.03
"down_the","west",0.03,"stretch",0.03,"avenida",0.03
"you_could","use",0.13,"be",0.10553957,"not",0.04079137
"of_people","in",0.03548611,"say",0.03,"aged",0.03
"take_a","running",0.03,"lot",0.03,"plastic",0.03
"but_if","you",0.43,"i",0.13,"the",0.03468085
"in_which","they",0.23,"is",0.06332594,"was",0.03021434
"but_also","to",0.23,"the",0.03,"refutes",0.03
"but_when","he",0.23,"you",0.08402969,"they",0.03652174
"make_it","a",0.13,"is",0.07099507,"was",0.06738392
"was_so","i",0.05858289,"much",0.05858289,"many",0.03237968
"years_ago","i",0.13,"they",0.03,"he",0.03
"tried_to","the",0.05936386,"be",0.04409668,"forgive",0.03
"they_can","be",0.06024876,"you",0.03587065,"get",0.03
"before_the","group",0.03,"digital",0.03,"eyes",0.03
"to_meet","the",0.13,"you",0.03,"your",0.03
"and_all","the",0.13,"kronum",0.03,"they",0.03
"about_this","is",0.13,"year",0.03175211,"sunday",0.03
"you_a","share",0.03,"living",0.03,"fortune",0.03
"away_from","the",0.33,"home",0.13,"our",0.03
"been_a","great",0.23,"quieter",0.03,"success",0.03
"time_i","have",0.04270571,"think",0.03595997,"love",0.03077094
"to_watch","the",0.13,"all",0.13,"it",0.06252427
"she_has","a",0.23,"been",0.10400756,"about",0.03
"i_hate","when",0.13,"you",0.03,"the",0.03
"to_their","parents",0.13,"own",0.04268467,"second-floor",0.03
"ready_to","go",0.13,"the",0.05407018,"be",0.04016443
"one_day","with",0.13,"he",0.03,"if",0.03
"time_of","the",0.33,"year",0.23,"residence",0.03
"and_had","a",0.33,"to",0.04390874,"the",0.03852116
"the_moment","i",0.13,"to",0.05727273,"when",0.03
"than_a","year",0.13,"string",0.03,"police",0.03
"this_weekend","the",0.03,"any",0.03,"damn",0.03
"a_different","football",0.13,"color",0.03,"overall",0.03
"even_more","than",0.118,"certain",0.03,"thanks",0.03
"good_luck","with",0.13,"everybody",0.03,"convincing",0.03
"was_just","a",0.03348921,"referred",0.03,"as",0.03
"i_like","to",0.23,"it",0.13,"a",0.07849644
"on_twitter","with",0.03,"thanks",0.03,"to",0.03
"the_reason","for",0.13,"i",0.13,"to",0.105
"in_one","of",0.23,"week",0.03,"hand",0.03
"in_all","of",0.23,"the",0.03,"day",0.03
"for_an","unreal",0.03,"orientation",0.03,"assignment",0.03
"was_still","a",0.0459375,"have",0.03135417,"down",0.03
"i_also","found",0.13,"really",0.13,"quilted",0.03
"at_p.m","is",0.30625,"and",0.30625,"saturday",0.06708333
"could_have","gone",0.13,"to",0.11101388,"the",0.03270533
"don't_want","to",0.73,"is",0.03,"guys",0.03
"just_the","same",0.13,"exclamation",0.03,"tip",0.03
"think_about","it",0.43,"the",0.03,"with",0.03
"reciprocating_saw","kit",0.13,"it",0.05428198,"dewalt",0.03
"seems_to","be",0.144444444444444,"the",0.05693615,"range",0.0333333333333333
"the_middle","of",0.477777777777778,"part",0.0333333333333333,"making",0.0333333333333333
"the_movie","just",0.0333333333333333,"they",0.0333333333333333,"ended",0.0333333333333333
"in_new","york",0.366666666666667,"jersey",0.0333333333333333,"orleans",0.0333333333333333
"a_person","who",0.08461539,"so",0.0333333333333333,"asked",0.0333333333333333
"all_you","have",0.144444444444444,"want",0.144444444444444,"wonderful",0.0333333333333333
"in_our","language",0.0333333333333333,"paninis",0.0333333333333333,"schools",0.0333333333333333
"out_for","the",0.14036498,"me",0.0333333333333333,"year",0.0333333333333333
"since_the","chopsticks",0.0333333333333333,"term",0.0333333333333333,"early",0.0333333333333333
"you_see","the",0.144444444444444,"me",0.144444444444444,"it",0.144444444444444
"you_would","like",0.477777777777778,"have",0.05707647,"be",0.0333333333333333
"the_entire","lunch",0.0333333333333333,"period",0.0333333333333333,"sacramento",0.0333333333333333
"like_this","year",0.03402879,"when",0.0333333333333333,"for",0.0333333333333333
"good_morning","tweedos",0.0333333333333333,"bags",0.0333333333333333,"from",0.0333333333333333
"live_in","the",0.16802034,"a",0.144444444444444,"that",0.0333333333333333
"time_for","another",0.144444444444444,"the",0.144444444444444,"a",0.06367512
"in_some","of",0.144444444444444,"cases",0.144444444444444,"ways",0.0333333333333333
"is_always","sharp",0.0333333333333333,"room",0.0333333333333333,"necessary",0.0333333333333333
"people_are","you",0.05906642,"allowed",0.0333333333333333,"unwelcome",0.0333333333333333
"on_it","is",0.07542475,"was",0.07158829,"though",0.0333333333333333
"who_was","a",0.06857757,"george",0.0333333333333333,"unarmed",0.0333333333333333
"good_day","i",0.144444444444444,"schweich",0.0333333333333333,"so",0.0333333333333333
