"word","count","leftover_prob","estimate","beta"
"correctly",1,0.7,0.00000984,0.98979627
"desserts",1,0.7,0.00000984,0.99974549
"divided",1,0.7,0.00000984,0.99996199
"spouse",1,0.7,0.00000984,0.99995215
"catherine",1,0.7,0.00000984,0.99997183
"romania",1,0.7,0.00000984,0.99713763
"witman",1,0.7,0.00000984,0.99997183
"stadtmauer",1,0.7,0.00000984,0.98436405
"two-day",1,0.7,0.00000984,0.99995215
"jamming",1,0.7,0.00000984,0.99964708
"virginal",1,0.7,0.00000984,0.99992262
"ploy",1,0.7,0.00000984,0.97216125
"attract",1,0.7,0.00000984,0.99994231
"villain",1,0.7,0.00000984,0.97606811
"disguised",1,0.7,0.00000984,0.99513991
"satyr",1,0.7,0.00000984,0.97606811
"luscious",1,0.7,0.00000984,0.99996199
"ollie",1,0.7,0.00000984,0.99997183
"forge",1,0.7,0.00000984,0.99997183
"rivers",1,0.7,0.00000984,0.97606811
"canyons",1,0.7,0.00000984,0.95219392
"minions",1,0.7,0.00000984,0.99971596
"supergirl",1,0.7,0.00000984,0.99982421
"raft",1,0.7,0.00000984,0.99720652
"inventors",1,0.7,0.00000984,0.99997183
"backpack",1,0.7,0.00000984,0.99963724
"alphabetized",1,0.7,0.00000984,0.99986358
"minemier",1,0.7,0.00000984,0.99996199
"restitution",1,0.7,0.00000984,0.99991278
"stabbing",1,0.7,0.00000984,0.99960771
"presenting",1,0.7,0.00000984,0.99610433
"necc",1,0.7,0.00000984,0.99997183
"navigating",1,0.7,0.00000984,0.95219392
"big-league",1,0.7,0.00000984,0.99997183
"call-up",1,0.7,0.00000984,0.99852521
"hagadone",1,0.7,0.00000984,0.99986358
"ken",1,0.7,0.00000984,0.99997183
"hitchcock",1,0.7,0.00000984,0.97606811
"armstrong",1,0.7,0.00000984,0.95219392
"clouded",1,0.7,0.00000984,0.99701954
"10x's",1,0.7,0.00000984,0.99947978
"theorist",1,0.7,0.00000984,0.99997183
"edvard",1,0.7,0.00000984,0.99997183
"munch",1,0.7,0.00000984,0.99996199
"b2c",1,0.7,0.00000984,0.98878265
"fatality",1,0.7,0.00000984,0.98436405
"griddle",1,0.7,0.00000984,0.99909598
"parchment",1,0.7,0.00000984,0.99981437
"rub",1,0.7,0.00000984,0.99789538
"intact",1,0.7,0.00000984,0.97606811
"outer",1,0.7,0.00000984,0.99986358
"seal",1,0.7,0.00000984,0.95219392
"paratha",1,0.7,0.00000984,0.99274856
"sabji",1,0.7,0.00000984,0.99974549
"masala",1,0.7,0.00000984,0.99996199
"obbattu",1,0.7,0.00000984,0.99708842
"holige",1,0.7,0.00000984,0.99708842
"poli",1,0.7,0.00000984,0.95219392
"attendant",1,0.7,0.00000984,0.99979469
"sip",1,0.7,0.00000984,0.99880075
"sips",1,0.7,0.00000984,0.99957819
"spill",1,0.7,0.00000984,0.99720652
"contents",1,0.7,0.00000984,0.9990763
"neutrality",1,0.7,0.00000984,0.99997183
"upheld",1,0.7,0.00000984,0.98436405
"lanes",1,0.7,0.00000984,0.98923533
"nye",1,0.7,0.00000984,0.99475611
"keys",1,0.7,0.00000984,0.98436405
"forte",1,0.7,0.00000984,0.9944412
"blowout",1,0.7,0.00000984,0.98452151
"10x",1,0.7,0.00000984,0.99982421
"bernadette",1,0.7,0.00000984,0.99370313
"heart-breaking",1,0.7,0.00000984,0.99994231
"puzzlejuice",1,0.7,0.00000984,0.95219392
"comin",1,0.7,0.00000984,0.9763043
"indianola",1,0.7,0.00000984,0.99992262
"bernie",1,0.7,0.00000984,0.99997183
"brueck",1,0.7,0.00000984,0.95219392
"disillusioned",1,0.7,0.00000984,0.99936169
"1920s",1,0.7,0.00000984,0.98436405
"conventions",1,0.7,0.00000984,0.98436405
"psychological",1,0.7,0.00000984,0.99997183
"tragedies",1,0.7,0.00000984,0.99988326
"unravelled",1,0.7,0.00000984,0.99712779
"containing",1,0.7,0.00000984,0.99995215
"oxford",1,0.7,0.00000984,0.99993247
"classics",1,0.7,0.00000984,0.99995215
"asterisks",1,0.7,0.00000984,0.98436405
"endnotes",1,0.7,0.00000984,0.99985374
"definitions",1,0.7,0.00000984,0.99851537
"annoyingly",1,0.7,0.00000984,0.99997183
"unnecessary",1,0.7,0.00000984,0.98923533
"cravat",1,0.7,0.00000984,0.97606811
"spats",1,0.7,0.00000984,0.99888932
"half-decent",1,0.7,0.00000984,0.99996199
"skyactiv",1,0.7,0.00000984,0.9998931
"klebowski",1,0.7,0.00000984,0.98878265
"sophomore",1,0.7,0.00000984,0.9974427
"backstroke",1,0.7,0.00000984,0.97606811
"abbenhaus",1,0.7,0.00000984,0.98878265
"competes",1,0.7,0.00000984,0.98436405
"soreness",1,0.7,0.00000984,0.99855473
"afterwards",1,0.7,0.00000984,0.97216125
"toxins",1,0.7,0.00000984,0.99981437
"saubers",1,0.7,0.00000984,0.99883028
"formula",1,0.7,0.00000984,0.99732461
"transmission",1,0.7,0.00000984,0.9998931
"emerald-green",1,0.7,0.00000984,0.99990294
"pavilion",1,0.7,0.00000984,0.98903851
"cared",1,0.7,0.00000984,0.99969628
"iconic",1,0.7,0.00000984,0.99513991
"sported",1,0.7,0.00000984,0.99991278
"obstructed",1,0.7,0.00000984,0.9998931
"plethora",1,0.7,0.00000984,0.98045719
"bleacher",1,0.7,0.00000984,0.9998931
"capturing",1,0.7,0.00000984,0.95219392
"old-time",1,0.7,0.00000984,0.99996199
"ivy-clad",1,0.7,0.00000984,0.99996199
"wrigley",1,0.7,0.00000984,0.99975533
"self-congratulatory",1,0.7,0.00000984,0.99997183
"ugliness",1,0.7,0.00000984,0.98045719
"fenway",1,0.7,0.00000984,0.99966676
"self-conscious",1,0.7,0.00000984,0.99997183
"#go",1,0.7,0.00000984,0.99995215
"devilish",1,0.7,0.00000984,0.99965692
"scars",1,0.7,0.00000984,0.99772809
"indigent",1,0.7,0.00000984,0.99997183
"defendants",1,0.7,0.00000984,0.97216125
"hearings",1,0.7,0.00000984,0.99508087
"statewide",1,0.7,0.00000984,0.97216125
"court's",1,0.7,0.00000984,0.99995215
"could've",1,0.7,0.00000984,0.99871218
"shrinking",1,0.7,0.00000984,0.99997183
"inventory",1,0.7,0.00000984,0.98045719
"resale",1,0.7,0.00000984,0.9998931
"builders",1,0.7,0.00000984,0.99475611
"cryptic",1,0.7,0.00000984,0.99983406
"angelato",1,0.7,0.00000984,0.99995215
"turnpike",1,0.7,0.00000984,0.99996199
"chutzpah",1,0.7,0.00000984,0.97216125
"stylish",1,0.7,0.00000984,0.99997183
"gelateria",1,0.7,0.00000984,0.99979469
"billing",1,0.7,0.00000984,0.98452151
"gelati",1,0.7,0.00000984,0.99905662
"irresistible",1,0.7,0.00000984,0.99980453
"caramel",1,0.7,0.00000984,0.97606811
"strawberry",1,0.7,0.00000984,0.99981437
"valuable",1,0.7,0.00000984,0.97216125
"trades",1,0.7,0.00000984,0.98923533
"coed",1,0.7,0.00000984,0.99996199
"hayward",1,0.7,0.00000984,0.99975533
"mississauga",1,0.7,0.00000984,0.99996199
"strictest",1,0.7,0.00000984,0.9998931
"30mil",1,0.7,0.00000984,0.99996199
"vaught",1,0.7,0.00000984,0.99675383
"whined",1,0.7,0.00000984,0.97606811
"speedy",1,0.7,0.00000984,0.99996199
"comparing",1,0.7,0.00000984,0.9986433
"ku",1,0.7,0.00000984,0.98452151
"science-y",1,0.7,0.00000984,0.99974549
"50s",1,0.7,0.00000984,0.99974549
"multicolored",1,0.7,0.00000984,0.99997183
"neon",1,0.7,0.00000984,0.99997183
"tubes",1,0.7,0.00000984,0.97606811
"theremin",1,0.7,0.00000984,0.99997183
"noises",1,0.7,0.00000984,0.98452151
"teleportation",1,0.7,0.00000984,0.99992262
"nerves",1,0.7,0.00000984,0.99550403
"cellular",1,0.7,0.00000984,0.9998439
"solving",1,0.7,0.00000984,0.95219392
"duplicate",1,0.7,0.00000984,0.99550403
"exchanged",1,0.7,0.00000984,0.99513991
"flys",1,0.7,0.00000984,0.99996199
"manifest",1,0.7,0.00000984,0.99983406
"grabbing",1,0.7,0.00000984,0.99680304
"smores",1,0.7,0.00000984,0.99708842
"dismal",1,0.7,0.00000984,0.99992262
"retweet",1,0.7,0.00000984,0.99987342
"kirshbaum",1,0.7,0.00000984,0.99997183
"kaplan's",1,0.7,0.00000984,0.99986358
"buy's",1,0.7,0.00000984,0.99986358
"minotaur",1,0.7,0.00000984,0.99990294
"greyhound",1,0.7,0.00000984,0.99966676
"rabbit",1,0.7,0.00000984,0.98878265
"droll",1,0.7,0.00000984,0.99406725
"edgerton",1,0.7,0.00000984,0.98452151
"worlds",1,0.7,0.00000984,0.99975533
"ripped",1,0.7,0.00000984,0.98436405
"45-hr",1,0.7,0.00000984,0.99997183
"span",1,0.7,0.00000984,0.9996274
"nashvillians",1,0.7,0.00000984,0.98923533
"webapp",1,0.7,0.00000984,0.99997183
"functions.php",1,0.7,0.00000984,0.99995215
"delray",1,0.7,0.00000984,0.99997183
"meanweather",1,0.7,0.00000984,0.97606811
"tubs",1,0.7,0.00000984,0.97606811
"cross-donated",1,0.7,0.00000984,0.99994231
"second-floor",1,0.7,0.00000984,0.9997258
"benchmark",1,0.7,0.00000984,0.99997183
"quaihoe",1,0.7,0.00000984,0.99997183
"bfo-qua",1,0.7,0.00000984,0.99992262
"evaporated",1,0.7,0.00000984,0.99968644
"panagos",1,0.7,0.00000984,0.99757063
"ucf",1,0.7,0.00000984,0.99513991
"vikings",1,0.7,0.00000984,0.99900741
"byod",1,0.7,0.00000984,0.99685224
"life's",1,0.7,0.00000984,0.99994231
"breathnach",1,0.7,0.00000984,0.99997183
"ssm",1,0.7,0.00000984,0.9998931
"laparascopic",1,0.7,0.00000984,0.99997183
"weight-loss",1,0.7,0.00000984,0.99990294
"wording",1,0.7,0.00000984,0.99370313
"knoxville",1,0.7,0.00000984,0.99994231
"giraffe",1,0.7,0.00000984,0.998909
"snuggle",1,0.7,0.00000984,0.99680304
"cabbage",1,0.7,0.00000984,0.99996199
"keyblade",1,0.7,0.00000984,0.99983406
"rory",1,0.7,0.00000984,0.99997183
"zach",1,0.7,0.00000984,0.99978485
"downed",1,0.7,0.00000984,0.9998931
"perth",1,0.7,0.00000984,0.99997183
"amboy",1,0.7,0.00000984,0.97606811
"sayreville",1,0.7,0.00000984,0.99077052
"surprises",1,0.7,0.00000984,0.98903851
"fortuitous",1,0.7,0.00000984,0.99979469
"ili",1,0.7,0.00000984,0.99983406
"parley",1,0.7,0.00000984,0.99274856
"lindzey",1,0.7,0.00000984,0.95219392
"bulho",1,0.7,0.00000984,0.9972262
"47th",1,0.7,0.00000984,0.99994231
"luther",1,0.7,0.00000984,0.99997183
"king's",1,0.7,0.00000984,0.98452151
"heats",1,0.7,0.00000984,0.98979627
"grad",1,0.7,0.00000984,0.99919439
"edu",1,0.7,0.00000984,0.99987342
"codey",1,0.7,0.00000984,0.99675383
"rebuffed",1,0.7,0.00000984,0.99712779
"literate",1,0.7,0.00000984,0.99934201
"salem",1,0.7,0.00000984,0.99731477
"then-8-year-old",1,0.7,0.00000984,0.99986358
"doonesbury",1,0.7,0.00000984,0.98923533
"brussels-based",1,0.7,0.00000984,0.99990294
"tapping",1,0.7,0.00000984,0.95219392
"pre-owned",1,0.7,0.00000984,0.99993247
"towing",1,0.7,0.00000984,0.99142987
"#car",1,0.7,0.00000984,0.99943058
"rad",1,0.7,0.00000984,0.99508087
"evenings",1,0.7,0.00000984,0.99971596
"seagulls",1,0.7,0.00000984,0.9998931
"flung",1,0.7,0.00000984,0.99720652
"lonewolf",1,0.7,0.00000984,0.98436405
"extend",1,0.7,0.00000984,0.99680304
"left-handed",1,0.7,0.00000984,0.99986358
"damon",1,0.7,0.00000984,0.99757063
"leagues",1,0.7,0.00000984,0.99855473
"sprouting",1,0.7,0.00000984,0.99817093
"buds",1,0.7,0.00000984,0.99274856
"backdrop",1,0.7,0.00000984,0.98045719
"narrowed",1,0.7,0.00000984,0.97216125
"ramsey",1,0.7,0.00000984,0.99997183
"county's",1,0.7,0.00000984,0.99997183
"arden",1,0.7,0.00000984,0.99993247
"hurdles",1,0.7,0.00000984,0.99990294
"embarrassed",1,0.7,0.00000984,0.98452151
"comedian",1,0.7,0.00000984,0.99991278
"crawford",1,0.7,0.00000984,0.99964708
"electives",1,0.7,0.00000984,0.99772809
"geeks",1,0.7,0.00000984,0.99513991
"sandoval",1,0.7,0.00000984,0.99503166
"pop-up",1,0.7,0.00000984,0.97606811
"bochy",1,0.7,0.00000984,0.99997183
"asserted",1,0.7,0.00000984,0.99077052
"dui",1,0.7,0.00000984,0.9998931
"bedford",1,0.7,0.00000984,0.99994231
"inbox",1,0.7,0.00000984,0.97606811
"starters",1,0.7,0.00000984,0.99475611
"ricky",1,0.7,0.00000984,0.99997183
"anibal",1,0.7,0.00000984,0.99997183
"jj",1,0.7,0.00000984,0.97606811
"volstad.what",1,0.7,0.00000984,0.99652749
"sanabia",1,0.7,0.00000984,0.95219392
"otherside",1,0.7,0.00000984,0.98903851
"shiiiiiiiiiiiiiid",1,0.7,0.00000984,0.99916487
"tangled",1,0.7,0.00000984,0.99987342
"runnin",1,0.7,0.00000984,0.99610433
"dis",1,0.7,0.00000984,0.99975533
"ballgame",1,0.7,0.00000984,0.99508087
"similarly",1,0.7,0.00000984,0.99996199
"wanderlust",1,0.7,0.00000984,0.98878265
"forward-moving",1,0.7,0.00000984,0.99952899
"string",1,0.7,0.00000984,0.98045719
"self-contained",1,0.7,0.00000984,0.99994231
"variations",1,0.7,0.00000984,0.99142987
"dollhouse",1,0.7,0.00000984,0.95219392
"fisher",1,0.7,0.00000984,0.99983406
"disney",1,0.7,0.00000984,0.99994231
"weeden",1,0.7,0.00000984,0.99941089
"aliases",1,0.7,0.00000984,0.99996199
"delete_bulk",1,0.9,0.00000984,0.98436405
"bobcat",1,0.7,0.00000984,0.99987342
"fudpuckers",1,0.7,0.00000984,0.98903851
"vout",1,0.7,0.00000984,0.99789538
"nicceeee",1,0.7,0.00000984,0.99994231
"blushing",1,0.7,0.00000984,0.99996199
"compliments",1,0.7,0.00000984,0.99884012
"contemplates",1,0.7,0.00000984,0.99992262
"stripped",1,0.7,0.00000984,0.99996199
"eagerly",1,0.7,0.00000984,0.99988326
"mindfucking",1,0.7,0.00000984,0.99997183
"sadistic",1,0.7,0.00000984,0.99997183
"dom",1,0.7,0.00000984,0.98045719
"merest",1,0.7,0.00000984,0.99996199
"kinky",1,0.7,0.00000984,0.99708842
"panties",1,0.7,0.00000984,0.98878265
"puddle",1,0.7,0.00000984,0.98045719
"mush",1,0.7,0.00000984,0.99731477
"aspire",1,0.7,0.00000984,0.97216125
"ethereal",1,0.7,0.00000984,0.99966676
"trophy",1,0.7,0.00000984,0.9997258
"defeated",1,0.7,0.00000984,0.99997183
"decatur",1,0.7,0.00000984,0.99964708
"teresa",1,0.7,0.00000984,0.98923533
"2a",1,0.7,0.00000984,0.99993247
"university's",1,0.7,0.00000984,0.99997183
"redbird",1,0.7,0.00000984,0.99994231
"thereby",1,0.7,0.00000984,0.99997183
"heal",1,0.7,0.00000984,0.99994231
"ardent",1,0.7,0.00000984,0.99994231
"conveys",1,0.7,0.00000984,0.99803316
"colony",1,0.7,0.00000984,0.99964708
"shameless",1,0.7,0.00000984,0.99997183
"demagoguery",1,0.7,0.00000984,0.99991278
"anti-colonial",1,0.7,0.00000984,0.99994231
"railed",1,0.7,0.00000984,0.99966676
"sounded",1,0.7,0.00000984,0.99993247
"declare",1,0.7,0.00000984,0.99986358
"petrella",1,0.7,0.00000984,0.99839727
"carve",1,0.7,0.00000984,0.99720652
"movie's",1,0.7,0.00000984,0.99995215
"commitments",1,0.7,0.00000984,0.99997183
"#philanthropy's",1,0.7,0.00000984,0.99990294
"grants",1,0.7,0.00000984,0.99406725
"signaling",1,0.7,0.00000984,0.9763043
"footing",1,0.7,0.00000984,0.99916487
"sacrifice",1,0.7,0.00000984,0.99732461
"interrogation",1,0.7,0.00000984,0.98903851
"implicate",1,0.7,0.00000984,0.99785602
"fyi",1,0.7,0.00000984,0.99475611
"remotely",1,0.7,0.00000984,0.99994231
"hard-earned",1,0.7,0.00000984,0.9995093
"manipulators",1,0.7,0.00000984,0.99803316
"roopnarine",1,0.7,0.00000984,0.99937153
"rs",1,0.7,0.00000984,0.99997183
"hypo",1,0.7,0.00000984,0.97606811
"rushworth",1,0.7,0.00000984,0.99969628
"mala",1,0.7,0.00000984,0.99997183
"mohammeds",1,0.7,0.00000984,0.99992262
"melissa",1,0.7,0.00000984,0.99994231
"osweiler",1,0.7,0.00000984,0.99142987
"cis",1,0.7,0.00000984,0.99976517
"outcomes",1,0.7,0.00000984,0.99939121
"deer",1,0.7,0.00000984,0.97606811
"butt",1,0.7,0.00000984,0.9998931
"smoothies",1,0.7,0.00000984,0.99941089
"#smbootcamp4",1,0.7,0.00000984,0.9998931
"highlights",1,0.7,0.00000984,0.98903851
"schoch",1,0.7,0.00000984,0.99675383
"bostonian",1,0.7,0.00000984,0.99979469
"baked",1,0.7,0.00000984,0.99987342
"in-box",1,0.7,0.00000984,0.98923533
"lamented",1,0.7,0.00000984,0.98903851
"wintry",1,0.7,0.00000984,0.99990294
"wham",1,0.7,0.00000984,0.98452151
"soaking",1,0.7,0.00000984,0.95219392
"transferring",1,0.7,0.00000984,0.99819061
"crock",1,0.7,0.00000984,0.99994231
"oven",1,0.7,0.00000984,0.97606811
"hotdogs",1,0.7,0.00000984,0.99997183
"sausages",1,0.7,0.00000984,0.99708842
"cakes",1,0.7,0.00000984,0.97606811
"majorly",1,0.7,0.00000984,0.99893853
"reactions-decide",1,0.7,0.00000984,0.99887948
"edged",1,0.7,0.00000984,0.99988326
"italy",1,0.7,0.00000984,0.97606811
"vinexpo",1,0.7,0.00000984,0.99997183
"iwsr",1,0.7,0.00000984,0.98045719
"appropriateness",1,0.7,0.00000984,0.98045719
"campaign-finance",1,0.7,0.00000984,0.99975533
"felicianos",1,0.7,0.00000984,0.99968644
"neill",1,0.7,0.00000984,0.99992262
"acknowledged",1,0.7,0.00000984,0.98903851
"hinds",1,0.7,0.00000984,0.99508087
"lesser",1,0.7,0.00000984,0.9998931
"provocation",1,0.7,0.00000984,0.99997183
"manslaughter",1,0.7,0.00000984,0.99731477
"tongue-in-cheek",1,0.7,0.00000984,0.99997183
"remark",1,0.7,0.00000984,0.99993247
"feist",1,0.7,0.00000984,0.99995215
"laptops",1,0.7,0.00000984,0.97606811
"mugs",1,0.7,0.00000984,0.99997183
"blankets",1,0.7,0.00000984,0.97606811
"conservatory",1,0.7,0.00000984,0.9763043
"green-house",1,0.7,0.00000984,0.99986358
"compound",1,0.7,0.00000984,0.99406725
"sprawled",1,0.7,0.00000984,0.99142987
"aris",1,0.7,0.00000984,0.9763043
"sherlock",1,0.7,0.00000984,0.99993247
"cascade",1,0.7,0.00000984,0.99993247
"melinda",1,0.7,0.00000984,0.99993247
"ecolab",1,0.7,0.00000984,0.99992262
"entries",1,0.7,0.00000984,0.99996199
"albany",1,0.7,0.00000984,0.99964708
"schuyler",1,0.7,0.00000984,0.99990294
"shout-out",1,0.7,0.00000984,0.97216125
"intervals",1,0.7,0.00000984,0.98452151
"devastation",1,0.7,0.00000984,0.98452151
"unsettling",1,0.7,0.00000984,0.99874171
"hijacking",1,0.7,0.00000984,0.99680304
"payton",1,0.7,0.00000984,0.99915503
"short-term",1,0.7,0.00000984,0.99985374
"long-term",1,0.7,0.00000984,0.99980453
"pibb",1,0.7,0.00000984,0.9996274
"specials",1,0.7,0.00000984,0.99142987
"foursquare",1,0.7,0.00000984,0.99479548
"yola",1,0.7,0.00000984,0.99990294
"brittany",1,0.7,0.00000984,0.99996199
"fehrnstrome",1,0.7,0.00000984,0.99986358
"talkn",1,0.7,0.00000984,0.99652749
"1950s",1,0.7,0.00000984,0.98923533
"rancho",1,0.7,0.00000984,0.99997183
"bernardo",1,0.7,0.00000984,0.98436405
"crowell",1,0.7,0.00000984,0.99974549
"grammy's",1,0.7,0.00000984,0.99731477
"7d",1,0.7,0.00000984,0.97216125
"#taylorallderdice",1,0.7,0.00000984,0.98878265
"#hawkd",1,0.7,0.00000984,0.99994231
"fiu",1,0.7,0.00000984,0.99274856
"presentations",1,0.7,0.00000984,0.9990763
"suggesting",1,0.7,0.00000984,0.98903851
"trace",1,0.7,0.00000984,0.99990294
"kristopher",1,0.7,0.00000984,0.99997183
"kern",1,0.7,0.00000984,0.99997183
"neglected",1,0.7,0.00000984,0.9998439
"litany",1,0.7,0.00000984,0.98045719
"tested",1,0.7,0.00000984,0.99990294
"educate",1,0.7,0.00000984,0.99997183
"yourselves",1,0.7,0.00000984,0.99142987
"desert-plant",1,0.7,0.00000984,0.99994231
"landscape",1,0.7,0.00000984,0.99993247
"coughlin",1,0.7,0.00000984,0.99675383
"ahmad",1,0.7,0.00000984,0.99997183
"bradshaw",1,0.7,0.00000984,0.99822998
"giants",1,0.7,0.00000984,0.99966676
"procedure",1,0.7,0.00000984,0.99975533
"springs",1,0.7,0.00000984,0.98436405
"scammer",1,0.7,0.00000984,0.98878265
"revealing",1,0.7,0.00000984,0.9998439
"pretending",1,0.7,0.00000984,0.97216125
"rx",1,0.7,0.00000984,0.99995215
"rim",1,0.7,0.00000984,0.99936169
"dike",1,0.7,0.00000984,0.99994231
"hat",1,0.7,0.00000984,0.99995215
"hague",1,0.7,0.00000984,0.9998439
"pge",1,0.7,0.00000984,0.99966676
"petsmart",1,0.7,0.00000984,0.99986358
"ecologically",1,0.7,0.00000984,0.99986358
"roots",1,0.7,0.00000984,0.99701954
"thanx",1,0.7,0.00000984,0.99997183
"transylvania",1,0.7,0.00000984,0.99991278
"clive",1,0.7,0.00000984,0.9998931
"beck",1,0.7,0.00000984,0.99966676
"pedro's",1,0.7,0.00000984,0.99550403
"booing",1,0.7,0.00000984,0.99884012
"geek",1,0.7,0.00000984,0.99757063
"poetry-spouting",1,0.7,0.00000984,0.99991278
"birch",1,0.7,0.00000984,0.99996199
"disappearance",1,0.7,0.00000984,0.98045719
"gehringer",1,0.7,0.00000984,0.99997183
"spotlights",1,0.7,0.00000984,0.9998439
"mccartney",1,0.7,0.00000984,0.99963724
"biographical",1,0.7,0.00000984,0.9998931
"screened",1,0.7,0.00000984,0.99142987
"manny",1,0.7,0.00000984,0.99997183
"pacheco",1,0.7,0.00000984,0.99142987
"streamed",1,0.7,0.00000984,0.99406725
"www.thesparadio.com",1,0.7,0.00000984,0.99993247
"programming",1,0.7,0.00000984,0.99977501
"iowest",1,0.7,0.00000984,0.99979469
"comps",1,0.7,0.00000984,0.99513991
"carp",1,0.7,0.00000984,0.99997183
"kite",1,0.7,0.00000984,0.97216125
"rebar",1,0.7,0.00000984,0.98903851
"protrudes",1,0.7,0.00000984,0.99610433
"ancient",1,0.7,0.00000984,0.99997183
"secrets",1,0.7,0.00000984,0.99685224
"bloody",1,0.7,0.00000984,0.99995215
"forgiven",1,0.7,0.00000984,0.99508087
"hanged",1,0.7,0.00000984,0.99990294
"lamia",1,0.7,0.00000984,0.99997183
"instituted",1,0.7,0.00000984,0.9763043
"regimen",1,0.7,0.00000984,0.99851537
"olson",1,0.7,0.00000984,0.9974427
"monica",1,0.7,0.00000984,0.99996199
"uniform-clad",1,0.7,0.00000984,0.99996199
"inform",1,0.7,0.00000984,0.99819061
"#albany",1,0.7,0.00000984,0.99919439
"doesschate",1,0.7,0.00000984,0.99981437
"109th",1,0.7,0.00000984,0.99997183
"mceneny",1,0.7,0.00000984,0.99994231
"negotiation",1,0.7,0.00000984,0.99274856
"schwartzel",1,0.7,0.00000984,0.99979469
"30th",1,0.7,0.00000984,0.99855473
"sho",1,0.7,0.00000984,0.998909
"2-under",1,0.7,0.00000984,0.9763043
"mickelson",1,0.7,0.00000984,0.99945026
"australian",1,0.7,0.00000984,0.99993247
"non-theatrical",1,0.7,0.00000984,0.98452151
"non-stun",1,0.7,0.00000984,0.99997183
"halal",1,0.7,0.00000984,0.99997183
"principle",1,0.7,0.00000984,0.9998931
"grilling",1,0.7,0.00000984,0.99992262
"chef'n",1,0.7,0.00000984,0.99475611
"christianity",1,0.7,0.00000984,0.99930264
"stone-faced",1,0.7,0.00000984,0.99917471
"flurry",1,0.7,0.00000984,0.98045719
"ted",1,0.7,0.00000984,0.99997183
"robot",1,0.7,0.00000984,0.99503166
"repeats",1,0.7,0.00000984,0.99503166
"perseverates",1,0.7,0.00000984,0.99503166
"verbal",1,0.7,0.00000984,0.99508087
"snapshot",1,0.7,0.00000984,0.98045719
"neutral",1,0.7,0.00000984,0.99994231
"jules",1,0.7,0.00000984,0.99997183
"renard",1,0.7,0.00000984,0.99960771
"mastodon",1,0.7,0.00000984,0.99988326
"#spotify",1,0.7,0.00000984,0.99968644
"coarse",1,0.7,0.00000984,0.99995215
"fixing",1,0.7,0.00000984,0.99964708
"appreciated",1,0.7,0.00000984,0.99916487
"pleaseohpleaseohplease",1,0.7,0.00000984,0.99963724
"taliban",1,0.7,0.00000984,0.99997183
"mdletshe",1,0.7,0.00000984,0.99675383
"vip",1,0.7,0.00000984,0.99995215
"cavalcade",1,0.7,0.00000984,0.97606811
"overtake",1,0.7,0.00000984,0.99406725
"collided",1,0.7,0.00000984,0.99997183
"head-on",1,0.7,0.00000984,0.99849568
"helm",1,0.7,0.00000984,0.99996199
"rockabilly",1,0.7,0.00000984,0.99980453
"ronnie",1,0.7,0.00000984,0.99997183
"hawkins",1,0.7,0.00000984,0.99985374
"guitarist",1,0.7,0.00000984,0.99996199
"robertson",1,0.7,0.00000984,0.99997183
"bassist",1,0.7,0.00000984,0.99992262
"danko",1,0.7,0.00000984,0.99997183
"pianist",1,0.7,0.00000984,0.99992262
"manuel",1,0.7,0.00000984,0.97606811
"organist",1,0.7,0.00000984,0.99997183
"garth",1,0.7,0.00000984,0.99993247
"lasts",1,0.7,0.00000984,0.99503166
"uc",1,0.7,0.00000984,0.99990294
"elder",1,0.7,0.00000984,0.99406725
"aggie",1,0.7,0.00000984,0.99993247
"buckets",1,0.7,0.00000984,0.97606811
"indifferent",1,0.7,0.00000984,0.99142987
"midway",1,0.7,0.00000984,0.99917471
"precariously",1,0.7,0.00000984,0.97216125
"nae-nae",1,0.7,0.00000984,0.99997183
"hayden",1,0.7,0.00000984,0.98923533
"runner",1,0.7,0.00000984,0.97606811
"log",1,0.7,0.00000984,0.98436405
"www.coalitiontosaveamerica",1,0.7,0.00000984,0.95219392
